Provider,BeneID_get_mode_count,AttendingPhysician_get_mode_count,OperatingPhysician_nunique,OperatingPhysician_get_mode_count,OtherPhysician_get_mode_count,ClmAdmitDiagnosisCode_nunique,DiagnosisGroupCode_nunique,State_nunique,County_Name_nunique,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_p99_5,DeductibleAmtPaid_std,DeductibleAmtPaid_p99_5,IPAnnualReimbursementAmt_mean,IPAnnualReimbursementAmt_std,IPAnnualReimbursementAmt_p99_5,IPAnnualDeductibleAmt_mean,IPAnnualDeductibleAmt_std,IPAnnualDeductibleAmt_p99_5,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_p99_5,OPAnnualDeductibleAmt_mean,Age_std,Age_min,Age_max,IsMale_any,IsMale_std,IsWhiteRace_any,IsBlackRace_any,IsHispanicRace_any,IsOtherRace_any,RenalDiseaseIndicator_mean,RenalDiseaseIndicator_any,RenalDiseaseIndicator_all,IsInpatient_std,IsInpatient_any,IsPostDischargeBilling_any,IsDead_any,ClaimDurationDays_min,ClaimDurationDays_max,ClaimDurationDays_mean,ClaimDurationDays_std,ClmDiagnosisCount_mean,ClmDiagnosisCount_std,ClmDiagnosisCount_max,NoOfMonths_PartACov_std,NoOfMonths_PartBCov_std,Diseases Of The Circulatory System_max,Diseases Of The Circulatory System_std,Diseases Of The Digestive System_max,Diseases Of The Digestive System_std,Diseases Of The Genitourinary System_max,Diseases Of The Genitourinary System_std,Diseases Of The Nervous System_max,Diseases Of The Nervous System_std,Diseases Of The Respiratory System_max,Diseases Of The Respiratory System_std,"Injury, Poisoning & External Causes_max","Injury, Poisoning & External Causes_std",Mental Disorders_max,Mental Disorders_std,Musculoskeletal & Connective Tissue_max,Musculoskeletal & Connective Tissue_std,Neoplasms_max,Neoplasms_std,Supplementary Factors (V-Codes)_max,Supplementary Factors (V-Codes)_std,"Symptoms, Signs, And Ill-Defined_max","Symptoms, Signs, And Ill-Defined_std","Systemic, Metabolic & Blood Disorders_max","Systemic, Metabolic & Blood Disorders_std",Congenital Anomalies_std,Diseases Of The Skin_std,Infectious And Parasitic Diseases_std,"Pregnancy, Childbirth & Perinatal_std",Procedures & Surgeries_std,IschemicHeart_Rate,Diabetes_Rate,HeartFailure_Rate,Depression_Rate,Alzheimer_Rate,KidneyDisease_Rate,Osteoporosis_Rate,RheumArthritis_Rate,ObstrPulmonary_Rate,Cancer_Rate,Stroke_Rate,AttPhys_per_Bene,OpPhys_per_Bene,OtherPhys_per_Bene,State_Concentration,Diag_Concentration,GroupCode_Concentration,County_Concentration,Circulatory_Rate,IllDefined_Rate,MetabolicBlood_Rate,Musculoskeletal_Rate,Supplementary_Rate,PotentialFraud
PRV56297,3,25,2,4,7,6,1,1,1,255.0,2989.4999999999964,0.0,0.0,3409.285714285714,6053.092829639473,23668.899999999983,534.0,847.4495068537514,3059.8199999999983,1434.642857142857,5935.049999999997,536.4285714285714,10.534591344993276,62.50513347022587,100.58590006844626,1,0.475594865605671,1,1,0,0,0.32142857142857145,1,0,0.0,0,0,0,0,20,2.2857142857142856,5.798193478924934,3.642857142857143,2.8572751292133494,10,0.0,0.0,3,0.7934920476158722,2,0.4483951394230327,2,0.5479640045336466,2,0.41626965212518585,1,0.3563483225498992,4,0.9114207758701963,3,0.6454972243679027,4,0.8629652337776966,4,0.7867957924694431,3,0.8575836609041333,3,0.8811668550592597,1,0.4178554470186725,0.0,0.0,0.1889822365046136,0.0,0.0,0.64285711989796,0.7142856887755111,0.7857142576530622,0.4285714132653067,0.5714285510204089,0.4285714132653067,0.6785714043367356,0.28571427551020445,0.28571427551020445,0.17857142219387778,0.10714285331632667,0.9999999642857155,0.17857142219387778,0.24999999107142887,0.9999999642857155,0.7142856887755111,0.9999999642857155,0.9999999642857155,0.49999998214285774,0.5357142665816333,0.21428570663265334,0.32142855994898,0.9285713954081645,0
PRV55639,1,4,0,0,0,1,1,1,2,110.0,198.5,0.0,0.0,2250.0,4500.0,8864.999999999998,534.0,1068.0,2103.9599999999996,1712.5,4872.849999999999,607.5,9.960341426016786,56.251882272416154,80.50376454483231,1,0.5773502691896257,1,1,0,0,0.25,1,0,0.0,0,0,0,0,0,0.0,0.0,3.0,2.160246899469287,6,0.0,0.0,1,0.5,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,1,0.5773502691896257,0,0.0,2,0.816496580927726,0.0,0.0,0.5,0.0,0.0,0.49999987500003124,0.7499998125000469,0.24999993750001562,0.49999987500003124,0.24999993750001562,0.49999987500003124,0.49999987500003124,0.7499998125000469,0.24999993750001562,0.0,0.0,0.9999997500000625,0.0,0.0,0.9999997500000625,0.9999997500000625,0.9999997500000625,0.7499998125000469,0.24999993750001562,0.0,0.9999997500000625,0.0,0.49999987500003124,0
PRV53717,8,51,1,16,28,8,1,1,2,294.0983606557377,2410.000000000001,0.0,0.0,6549.508196721312,10471.934941583862,32930.00000000002,805.3770491803278,1164.3279916463177,3204.0,4482.622950819672,23100.0,1163.7704918032787,11.313177423123689,33.41820670773443,97.33333333333333,1,0.4886694324465674,1,1,0,0,0.3114754098360656,1,0,0.0,0,0,1,0,20,2.622950819672131,6.496573287578177,2.737704918032787,2.0485900789263356,9,0.0,0.0,2,0.6397574677065824,2,0.38623869286861,2,0.5595665770025589,1,0.321370018085991,3,0.42012228248503697,2,0.309238444085703,2,0.3514217804285369,2,0.5811238405303871,2,0.38623869286861,4,0.8489788144131775,3,0.7753018097327411,3,0.7653707269858026,0.0,0.12803687993289595,0.0,0.0,0.0,0.7868852330018815,0.7049180212308521,0.5573770400429994,0.4426229435635583,0.42622950120935243,0.4918032706261759,0.16393442354205864,0.22950819295888208,0.34426228943832315,0.09836065412523519,0.08196721177102932,0.9999999836065577,0.2622950776672938,0.45901638591776417,0.9999999836065577,0.7868852330018815,0.9999999836065577,0.6229508094598228,0.39344261650094076,0.360655731792529,0.5409835976887934,0.2786885200214997,0.5081967129803818,0
PRV51103,3,3,0,0,1,4,1,1,1,73.33333333333333,197.49999999999997,24.49489742783178,58.49999999999998,1333.3333333333333,3265.9863237109043,7799.999999999997,178.0,436.0091742154057,1041.2999999999997,1138.3333333333333,1828.9999999999998,478.3333333333333,7.998407868476099,63.50444900752909,82.7542778918549,1,0.5477225575051662,1,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,1.3333333333333333,0.5163977794943223,2,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.408248290463863,0,0.0,0,0.0,1,0.5163977794943222,2,0.8366600265340756,1,0.408248290463863,2,0.816496580927726,1,0.5163977794943223,0.0,0.0,0.0,0.0,0.0,0.9999998333333611,0.9999998333333611,0.6666665555555741,0.8333331944444675,0.49999991666668053,0.9999998333333611,0.6666665555555741,0.9999998333333611,0.49999991666668053,0.0,0.0,0.8333331944444675,0.0,0.33333327777778704,0.9999998333333611,0.49999991666668053,0.9999998333333611,0.9999998333333611,0.0,0.33333327777778704,0.33333327777778704,0.33333327777778704,0.16666663888889352,1
PRV52660,10,150,4,25,105,15,1,4,11,260.57347670250897,3300.0,19.251124118118415,100.0,3675.9498207885304,8418.849314605752,46387.00000000006,429.06093189964156,877.9401507559401,6272.0,2112.1505376344085,20184.750000000116,619.3906810035842,11.855481068168514,28.503764544832308,100.16700889801506,1,0.4973498488312381,1,1,1,1,0.14695340501792115,1,0,0.0,0,0,1,0,20,1.075268817204301,4.055016333876172,2.550179211469534,1.9765660255309956,9,0.8546048668553192,0.7189159107588398,5,0.7856177774466256,4,0.4112282875303749,3,0.42254639890237944,5,0.3750253364927825,3,0.3614295592415931,5,0.5521549300349523,6,0.38360931141920923,5,0.7419184871939256,5,0.3485965190373345,5,0.7605553441891526,4,0.6322560815187056,5,0.7290815316522563,0.059814668004357606,0.2050500435424237,0.16243840217133831,0.0,0.0,0.7526881706941072,0.6989247299302425,0.5663082427127093,0.44802867303220667,0.3154121858146735,0.40501792042111484,0.2813620066642258,0.32078852989106,0.3189964151989312,0.12544802844901787,0.06272401422450893,0.9999999982078853,0.16308243698372324,0.3763440853470536,0.9498207868282782,0.7903225792288125,0.9999999982078853,0.6433691744742488,0.44444444364794905,0.33691756212021945,0.40143369103685717,0.30645161235402935,0.45161290241646435,0
PRV54140,1,3,0,0,0,1,1,1,3,38.333333333333336,99.24999999999999,0.0,0.0,1783.3333333333333,4368.256707963334,10432.499999999996,178.0,436.0091742154057,1041.2999999999997,1505.0,3677.2499999999995,448.3333333333333,12.168272459793112,49.58521560574949,86.00136892539356,1,0.5163977794943222,1,0,0,0,0.16666666666666666,1,0,0.0,0,0,0,0,0,0.0,0.0,2.3333333333333335,1.2110601416389966,4,0.0,0.0,2,0.8366600265340756,0,0.0,0,0.0,0,0.0,1,0.408248290463863,0,0.0,0,0.0,1,0.408248290463863,0,0.0,3,1.224744871391589,1,0.5163977794943223,2,0.8366600265340756,0.0,0.408248290463863,0.0,0.0,0.0,0.9999998333333611,0.6666665555555741,0.8333331944444675,0.49999991666668053,0.6666665555555741,0.49999991666668053,0.33333327777778704,0.16666663888889352,0.6666665555555741,0.0,0.16666663888889352,0.9999998333333611,0.0,0.0,0.9999998333333611,0.9999998333333611,0.9999998333333611,0.6666665555555741,0.49999991666668053,0.33333327777778704,0.49999991666668053,0.16666663888889352,0.49999991666668053,0
PRV53719,1,5,0,0,2,2,1,1,2,154.0,589.4,0.0,0.0,4440.0,4481.963855275943,9952.0,640.8,584.9676914155174,1068.0,1062.0,2031.2,290.0,20.605301974375628,32.75290896646133,87.9151266255989,1,0.5477225575051661,1,1,0,0,0.2,1,0,0.0,0,0,0,0,1,0.2,0.447213595499958,2.6,1.140175425099138,4,0.0,0.0,1,0.5477225575051661,0,0.0,1,0.447213595499958,0,0.0,1,0.4472135954999579,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5477225575051661,2,0.8366600265340756,1,0.5477225575051661,0.447213595499958,0.0,0.0,0.0,0.0,0.599999880000024,0.399999920000016,0.599999880000024,0.0,0.0,0.599999880000024,0.0,0.199999960000008,0.0,0.0,0.0,0.99999980000004,0.0,0.399999920000016,0.99999980000004,0.799999840000032,0.99999980000004,0.799999840000032,0.399999920000016,0.799999840000032,0.599999880000024,0.0,0.399999920000016,0
PRV57132,4,5,2,1,5,2,1,2,3,437.77777777777777,1764.0,0.0,0.0,888.8888888888889,1763.8342073763938,4000.0,237.33333333333334,470.9437333694971,1068.0,3165.5555555555557,3910.0,1145.5555555555557,12.856906193563784,57.08418891170431,91.8384668035592,1,0.5,1,0,0,0,0.2222222222222222,1,0,0.0,0,0,0,0,7,0.7777777777777778,2.3333333333333335,4.0,3.2015621187164243,9,0.0,0.0,3,1.0137937550497031,0,0.0,2,0.6666666666666667,1,0.33333333333333337,0,0.0,0,0.0,1,0.33333333333333337,3,1.0137937550497031,2,0.6666666666666667,2,0.6666666666666666,2,0.8333333333333334,3,1.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.8888887901234679,0.5555554938271674,0.22222219753086697,0.22222219753086697,0.44444439506173394,0.44444439506173394,0.44444439506173394,0.0,0.44444439506173394,0.22222219753086697,0.0,0.9999998888889013,0.22222219753086697,0.5555554938271674,0.5555554938271674,0.8888887901234679,0.9999998888889013,0.44444439506173394,0.5555554938271674,0.7777776913580343,0.6666665925926009,0.5555554938271674,0.7777776913580343,0
PRV53445,1,3,2,1,0,2,1,1,3,705.7142857142857,2585.0,0.0,0.0,7628.571428571428,9758.707955071764,26877.999999999996,610.2857142857143,570.8700127249385,1068.0,4804.285714285715,19978.299999999996,975.7142857142857,13.82500933595947,41.41820670773443,85.67008898015058,1,0.37796447300922725,1,1,0,0,0.42857142857142855,1,0,0.0,0,0,0,0,20,2.857142857142857,7.5592894601845435,3.0,1.2909944487358058,5,0.0,0.0,2,0.7867957924694431,1,0.37796447300922725,1,0.37796447300922725,1,0.37796447300922725,1,0.37796447300922725,2,0.7867957924694432,0,0.0,0,0.0,2,0.7867957924694432,1,0.37796447300922725,0,0.0,2,0.7867957924694432,0.0,0.7867957924694431,0.0,0.0,0.0,0.7142856122449125,0.7142856122449125,0.57142848979593,0.57142848979593,0.57142848979593,0.57142848979593,0.0,0.285714244897965,0.1428571224489825,0.1428571224489825,0.285714244897965,0.9999998571428775,0.285714244897965,0.0,0.9999998571428775,0.857142734693895,0.9999998571428775,0.57142848979593,0.57142848979593,0.0,0.4285713673469475,0.0,0.1428571224489825,0
PRV52017,3,20,30,6,11,14,24,16,58,1088.4642857142858,23840.000000000146,293.4048732759195,1068.0,5061.0,10419.372280021355,55815.00000000006,539.6,805.1103871419566,3506.500000000009,2392.6785714285716,26054.650000000023,634.1071428571429,13.362104543855562,26.83915126625599,100.99931553730322,1,0.4921815757756746,1,1,1,1,0.16785714285714284,1,0,0.2750738857127782,1,0,1,0,20,2.3607142857142858,5.740058526652926,3.0285714285714285,2.479862573203694,10,0.0,0.7266064885805193,7,1.0321012425679932,5,0.4773277509992897,4,0.4904489724450984,6,0.5479562175804273,4,0.5165464901610463,3,0.4195522202779942,4,0.44247997747463064,5,0.8289130076151227,3,0.3166120900499477,4,0.8364458004323603,4,0.5948124438156721,4,0.7277682992468366,0.05976143046671969,0.22113147569780936,0.18714444013823756,0.0,0.0,0.7714285686734694,0.7107142831760205,0.5821428550637755,0.44285714127551024,0.36785714154336735,0.43571428415816327,0.3249999988392857,0.37857142721938775,0.3178571417219388,0.16785714225765305,0.11428571387755103,0.9999999964285714,0.22499999919642857,0.35714285586734695,0.34999999875,0.7464285687627551,0.9178571395790817,0.09285714252551021,0.5999999978571429,0.28214285613520407,0.471428569744898,0.34999999875,0.5999999978571429,0
PRV52497,1,8,8,4,2,8,5,4,7,1974.6666666666667,18710.0,369.2566250894001,1068.0,3800.0,8663.836850121155,37245.00000000001,462.8,872.7697646395442,3049.1400000000003,2030.6666666666667,13924.550000000001,599.0,13.027250016512408,28.914442162902123,88.58590006844626,1,0.5074162634049248,1,0,0,1,0.16666666666666666,1,0,0.3457459036417605,1,0,0,0,24,1.5,4.5994752324361,3.6,2.85994936053553,10,2.1908902300206647,0.0,2,0.802295557085754,3,0.6643638388299198,2,0.5208304597621879,4,0.7611243951073873,1,0.30512857662936466,3,0.7396799556440672,1,0.2537081317024624,3,0.6686751354593717,2,0.4341724854553047,4,1.0661996103898193,2,0.5466722735905339,3,0.8550055454548937,0.18257418583505536,0.48423419811150226,0.0,0.0,0.0,0.7333333088888897,0.7333333088888897,0.6666666444444451,0.3999999866666671,0.3999999866666671,0.36666665444444485,0.36666665444444485,0.26666665777777804,0.19999999333333354,0.09999999666666677,0.09999999666666677,0.9999999666666678,0.36666665444444485,0.2333333255555558,0.7999999733333342,0.7333333088888897,0.8666666377777787,0.26666665777777804,0.6666666444444451,0.33333332222222256,0.3999999866666671,0.36666665444444485,0.6333333122222229,1
PRV54227,2,6,6,2,6,8,1,3,14,143.96226415094338,1762.0000000000027,4.120816918460671,22.20000000000006,2153.9622641509436,6270.0712606742545,33895.60000000002,356.3018867924528,917.5605950417088,4768.00000000001,1128.867924528302,7163.000000000009,502.64150943396226,10.91074913844783,56.0848733744011,94.58726899383984,1,0.5003627131416443,1,1,0,0,0.09433962264150944,1,0,0.0,0,0,0,0,20,1.830188679245283,5.5875405662151705,2.358490566037736,2.2878806082909793,9,0.0,0.0,2,0.7499395234446462,2,0.3752115997105227,1,0.23329531793437605,1,0.1923802475610973,1,0.19238024756109728,1,0.23329531793437605,1,0.19238024756109728,6,1.2143314501515992,2,0.37521159971052265,2,0.6685990378693105,2,0.4765928909924669,4,0.7397092748646286,0.0,0.0,0.30477572710378376,0.0,0.0,0.7924528152367394,0.6981131943752228,0.6037735735137062,0.33962263510145974,0.3773584834460664,0.35849055927376305,0.415094331790673,0.43396225596297633,0.26415093841224646,0.13207546920612323,0.03773584834460664,0.9999999811320759,0.13207546920612323,0.43396225596297633,0.5283018768244929,0.830188663581346,0.9999999811320759,0.3207547109291564,0.5094339526521896,0.24528301423994314,0.3773584834460664,0.3962264076183697,0.4905660284798863,0
PRV55820,8,112,13,18,45,15,1,7,33,252.30607966457023,3062.0000000000005,13.971659360865319,100.0,5732.0964360587,19094.33028302033,155600.0,469.8616352201258,957.2706769154664,5385.520000000008,1936.1215932914047,19303.400000000005,597.0440251572327,12.224759838621106,27.085557837097877,100.99931553730322,1,0.4969384627275986,1,1,1,1,0.20335429769392033,1,0,0.0,0,0,1,0,20,1.2410901467505242,4.381318878101019,2.779874213836478,2.09234639329217,9,0.9496605086320603,1.3387659527344744,5,0.7981555645353909,4,0.3583449635097751,3,0.4420608439541013,2,0.38399896939769734,4,0.3788839118935422,5,0.5299879221702642,4,0.3888316290667885,6,0.714529669595636,3,0.36884702783647505,4,0.7712426885257374,5,0.710183240199247,4,0.72059996495794,0.06468433784566345,0.19729420661501873,0.19729420661501862,0.0,0.0,0.7400419271697234,0.7190775666266718,0.5974842754769721,0.4297693911325589,0.34381551290604717,0.3459119489603523,0.2976939197113335,0.3333333326345213,0.3333333326345213,0.1509433959099719,0.11320754693247893,0.999999997903564,0.1530398319642771,0.392033542155066,0.8218029332876249,0.8113207530160991,0.999999997903564,0.5303983217392069,0.5052410890875448,0.3773584897749298,0.43396226324116927,0.2746331231139767,0.5157232693590708,0
PRV57500,2,14,11,3,4,12,1,6,17,330.253164556962,3300.0,10.011353502967328,64.39999999999998,2912.6582278481014,5981.4241741348715,26854.0,419.0886075949367,753.5951301946985,3204.0,2047.8481012658228,14996.699999999999,684.1772151898734,12.70848037301426,32.33401779603012,100.0,1,0.49829309426248186,1,1,1,1,0.21518987341772153,1,0,0.0,0,0,0,0,20,0.7848101265822784,3.4219161151879973,2.2025316455696204,1.734859388637792,9,0.0,0.0,3,0.6029248196930381,1,0.1580882214188629,2,0.4550556282446617,1,0.2859923532114514,2,0.4263322285506237,3,0.4525523562897248,2,0.3576039125349513,2,0.6274578416678142,1,0.24504171031127586,2,0.610148938138965,2,0.5362545767760634,4,0.7079095950803894,0.1125087900926024,0.2206478908203439,0.15808822141886292,0.0,0.0,0.7468354335843617,0.70886075052075,0.6202531567056563,0.3797468306361161,0.46835442445120984,0.3670886029482455,0.26582278144528126,0.24050632606954017,0.32911391988463395,0.08860759381509375,0.10126582150296429,0.9999999873417723,0.1772151876301875,0.3164556921967634,0.40506328601185715,0.734177205896491,0.9999999873417723,0.16455695994231698,0.3670886029482455,0.24050632606954017,0.3164556921967634,0.3037974645088929,0.40506328601185715,0
PRV51311,2,4,2,1,2,5,4,1,3,762.3809523809524,5799.999999999997,382.95124643073973,1068.0,2483.3333333333335,4813.1562755985115,17926.999999999985,356.0,616.6100874945204,2029.1999999999985,1891.4285714285713,5958.999999999998,433.8095238095238,9.36459305419199,54.91581108829569,99.33470225872689,1,0.4976133515281193,1,1,0,0,0.19047619047619047,1,0,0.35856858280031806,1,0,1,0,20,3.3333333333333335,6.85808525270234,2.9523809523809526,2.178903175365773,9,0.0,0.0,4,1.1547005383792515,2,0.4780914437337574,1,0.4023739080814782,1,0.35856858280031806,2,0.5606119105813882,3,0.768424485864545,0,0.0,2,0.7496030695673289,1,0.21821789023599236,1,0.30079260375911915,3,0.8135752957807667,2,0.7464200272921789,0.0,0.0,0.2182178902359924,0.0,0.0,0.7619047256235845,0.6666666349206364,0.6666666349206364,0.4285714081632663,0.23809522675737013,0.38095236281179223,0.19047618140589612,0.14285713605442207,0.14285713605442207,0.23809522675737013,0.0,0.9523809070294805,0.09523809070294806,0.19047618140589612,0.9999999523809546,0.6666666349206364,0.8571428163265326,0.4285714081632663,0.6666666349206364,0.5238094988662143,0.4285714081632663,0.47619045351474026,0.09523809070294806,0
PRV54941,1,3,1,2,2,3,1,1,5,277.22222222222223,1972.4999999999986,0.0,0.0,7521.111111111111,15050.832257187205,49228.799999999996,771.3333333333334,1147.091052337582,3204.0,3066.6666666666665,18247.49999999999,833.3333333333334,12.183457726379222,47.419575633128,96.83778234086242,1,0.4608885989624768,1,1,0,1,0.2222222222222222,1,0,0.0,0,0,0,0,20,1.8888888888888888,5.051370098228899,2.5,1.6179144164088317,6,0.0,0.0,2,0.6076849889141857,1,0.23570226039551584,1,0.32338083338177726,1,0.23570226039551584,2,0.5745131499601416,1,0.2357022603955158,1,0.23570226039551584,0,0.0,1,0.2357022603955158,3,0.8782037520219095,3,0.8555852638929972,1,0.48507125007266594,0.0,0.0,0.23570226039551584,0.0,0.0,0.8888888395061756,0.9444443919753115,0.49999997222222375,0.49999997222222375,0.49999997222222375,0.27777776234567986,0.49999997222222375,0.4444444197530878,0.27777776234567986,0.1666666574074079,0.11111110493827195,0.9444443919753115,0.11111110493827195,0.3333333148148158,0.9999999444444475,0.8333332870370396,0.9999999444444475,0.6111110771604957,0.3888888672839518,0.4444444197530878,0.3333333148148158,0.0,0.7777777345679036,0
PRV54465,5,9,1,2,4,1,1,1,2,401.1111111111111,2156.0,34.318767136623336,97.6,16566.666666666668,15716.519971036845,29820.0,2373.3333333333335,2251.541694039886,4272.0,2384.4444444444443,3850.0,182.22222222222223,6.334726035533383,59.419575633128,81.25119780971937,1,0.5,1,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,2.111111111111111,1.4529663145135578,5,0.0,0.0,2,0.7071067811865476,1,0.33333333333333337,0,0.0,1,0.33333333333333337,1,0.33333333333333337,0,0.0,0,0.0,2,0.6666666666666667,0,0.0,1,0.5270462766947299,1,0.5,1,0.5,0.0,0.0,0.33333333333333337,0.0,0.0,0.7777776913580343,0.7777776913580343,0.6666665925926009,0.5555554938271674,0.5555554938271674,0.11111109876543349,0.5555554938271674,0.11111109876543349,0.6666665925926009,0.5555554938271674,0.0,0.9999998888889013,0.22222219753086697,0.44444439506173394,0.9999998888889013,0.9999998888889013,0.9999998888889013,0.7777776913580343,0.33333329629630043,0.33333329629630043,0.33333329629630043,0.22222219753086697,0.44444439506173394,0
PRV52240,2,38,4,11,17,8,1,2,3,406.7741935483871,3269.5,3.810003810005715,20.85000000000001,5531.774193548387,11523.9112105014,57664.450000000004,585.6774193548387,979.9344369871031,4272.0,3496.935483870968,29579.100000000002,905.3225806451613,9.567517738477274,51.83846680355921,96.25188227241615,1,0.5030315290279452,1,1,1,1,0.27419354838709675,1,0,0.0,0,0,0,0,20,2.306451612903226,6.229461228913646,2.3870967741935485,1.5822254373961764,9,0.0,0.0,4,0.804699312542615,1,0.2163345432076804,1,0.27451221100817447,3,0.5183058274074144,1,0.12700012700019048,2,0.3487531617744843,1,0.1270001270001905,3,0.6625112872331035,2,0.4091109396887721,4,0.7295601856708801,2,0.45877080383291347,4,0.9152333232350149,0.0,0.17812704394997528,0.0,0.0,0.0,0.7903225678980231,0.7580645039021855,0.5322580559313217,0.46774192793964636,0.38709676795005216,0.403225799947971,0.35483870395421446,0.27419354396462026,0.29032257596253913,0.16129031997918838,0.14516128798126957,0.9838709518730492,0.2419354799687826,0.403225799947971,0.9838709518730492,0.8548386958896985,0.999999983870968,0.9516128878772115,0.499999991935484,0.22580644797086374,0.5806451519250783,0.29032257596253913,0.3709677359521333,0
PRV54707,2,9,0,0,3,4,1,1,1,142.22222222222223,492.0,0.0,0.0,13566.666666666666,22599.543690083658,52050.0,356.0,534.0,1068.0,2315.5555555555557,6240.0,474.44444444444446,15.858255113655243,34.33538672142368,84.99931553730322,1,0.5,1,0,0,0,0.2222222222222222,1,0,0.0,0,0,0,0,0,0.0,0.0,2.111111111111111,1.0540925533894596,4,0.0,0.0,2,0.7071067811865475,0,0.0,1,0.44095855184409843,0,0.0,1,0.33333333333333337,4,1.3333333333333335,2,0.6666666666666667,1,0.33333333333333337,1,0.33333333333333337,1,0.3333333333333333,1,0.44095855184409843,2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7777776913580343,0.6666665925926009,0.6666665925926009,0.33333329629630043,0.44444439506173394,0.44444439506173394,0.22222219753086697,0.11111109876543349,0.22222219753086697,0.22222219753086697,0.44444439506173394,0.9999998888889013,0.0,0.33333329629630043,0.9999998888889013,0.6666665925926009,0.9999998888889013,0.9999998888889013,0.6666665925926009,0.22222219753086697,0.22222219753086697,0.11111109876543349,0.11111109876543349,0
PRV51166,1,2,2,1,0,2,2,2,4,4974.0,21614.0,477.62411999395505,1046.6399999999999,7200.0,10256.705123966469,21840.0,427.2,584.9676914155174,1068.0,2602.0,7708.8,650.0,14.048352673743624,47.252566735112936,80.99931553730322,1,0.5477225575051661,1,0,0,1,0.0,0,0,0.447213595499958,1,0,0,0,16,3.2,7.155417527999328,3.6,2.701851217221259,8,0.0,0.0,2,0.894427190999916,0,0.0,1,0.5477225575051662,0,0.0,0,0.0,0,0.0,0,0.0,1,0.447213595499958,1,0.4472135954999579,3,0.8366600265340756,1,0.5477225575051662,1,0.5477225575051662,0.0,0.4472135954999579,0.0,0.0,0.0,0.399999920000016,0.99999980000004,0.599999880000024,0.199999960000008,0.199999960000008,0.199999960000008,0.199999960000008,0.599999880000024,0.199999960000008,0.199999960000008,0.0,0.99999980000004,0.399999920000016,0.0,0.799999840000032,0.599999880000024,0.799999840000032,0.399999920000016,0.399999920000016,0.399999920000016,0.399999920000016,0.199999960000008,1.799999640000072,0
PRV55951,7,36,46,9,8,15,37,4,40,939.7321428571429,16059.999999999945,297.52610845928297,1068.0,4683.549107142857,10255.71602031305,65009.79999999998,531.375,904.2682396374437,4272.0,1775.044642857143,26335.399999999994,565.2008928571429,12.144603273185908,27.16769336071184,100.25188227241615,1,0.4912495318966588,1,1,1,1,0.20535714285714285,1,0,0.27892725838146526,1,0,1,0,33,2.1339285714285716,5.420972672018393,3.0357142857142856,2.4863963534525464,10,0.9971195331427825,0.6955435001683204,8,1.1194779428347164,4,0.45795911391299976,3,0.46443933835245704,2,0.369412133510511,3,0.4170519950447298,5,0.6126496269127598,4,0.37263556285429766,4,0.6813521643115845,4,0.3936770548582835,5,0.7970738872396955,4,0.667225716380561,4,0.7912986310426254,0.08164843490440836,0.3715686733335795,0.25828203905232694,0.0,0.0,0.7745535696996572,0.671874998500279,0.5959821415268256,0.36383928490214446,0.3906249991280692,0.3928571419802296,0.26562499940708706,0.31473214215461576,0.31249999930245537,0.16071428535554846,0.095982142642897,0.9955357120635364,0.2410714280333227,0.31696428500677615,0.37723214201510685,0.7276785698042889,0.9151785693857621,0.30133928504165336,0.6138392843441087,0.3749999991629464,0.4843749989188058,0.2968749993373326,0.49553571317960776,1
PRV57746,2,42,1,9,18,7,1,1,1,145.23809523809524,959.0000000000003,16.478613881244822,87.7000000000001,5002.380952380952,12847.55510755177,61752.300000000025,534.0,1061.4678286314252,4902.1200000000035,1805.0,7088.75,435.7142857142857,14.792627372651696,37.41820670773443,100.83778234086242,1,0.4450006198693303,1,1,1,1,0.19047619047619047,1,0,0.0,0,0,0,0,18,1.5714285714285714,4.844624162436269,2.357142857142857,2.0341166785661304,10,0.0,0.0,2,0.6357524554958396,2,0.3702025687755161,3,0.6062968075252673,3,0.5372316876161175,2,0.30860669992418377,1,0.15430334996209188,2,0.4310805374090424,2,0.7407971974871923,2,0.4897319658486505,3,0.8611501371147364,3,0.6062968075252674,3,0.6555401351231357,0.0,0.0,0.0,0.0,0.0,0.7380952205215424,0.6428571275510208,0.5714285578231296,0.4285714183673472,0.40476189512471683,0.4523809416099776,0.238095232426304,0.2857142789115648,0.3333333253968256,0.2619047556689344,0.0952380929705216,0.9999999761904769,0.2142857091836736,0.4285714183673472,0.9999999761904769,0.7619047437641728,0.9999999761904769,0.9999999761904769,0.2857142789115648,0.2142857091836736,0.238095232426304,0.49999998809523843,0.5476190345804992,0
